0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.11,0.29,0.51,0.7,0.73,0.69,0.57,0.48,0.37,0.29,0.17,0.14,0.13,0.24,0.31,0.42,0.45,0.52,0.55,0.62,0.65,0.7,0.76,0.98,1.1,1.19,1.07,1.0,0.9,0.85,0.74,0.57,0.42,0.36,0.41,0.45,0.56,0.65,0.72,0.68,0.62,0.57,0.47,0.31,0.14,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.14,0.12,0.18,0.07,0.08,0.03,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.06,0.12,0.21,0.34,0.59,0.77,0.89,0.79,0.64,0.51,0.39,0.25,0.1,0.0,0.0,0.0,0.0,0.06,0.11,0.12,0.08,0.08,0.12,0.18,0.13,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.76,0.51,0.36,0.37,0.3,0.3,0.32,0.33,0.31,0.21,0.17,0.1,0.12,0.1,0.22,0.24,0.35,0.3,0.4,0.53,0.74,0.8,0.72,0.68,0.67,0.69,0.65,0.56,0.45,0.29,0.18,0.09,0.04,0.02,0.02,0.01,0.03,0.12,0.16,0.16,0.15,0.22,0.27,0.25,0.19,0.12,0.05,0.0,0.07,0.14,0.14,0.07,0.0,0.0,0.0,0.02,0.08,0.12,0.11,0.06,0.06,0.06,0.08,0.05,0.03,0.0,0.0,0.0,0.0,0.0,0.03,0.04,0.11,0.08,0.1,0.07,0.07,0.04,0.06,0.15,0.19,0.22,0.18,0.19,0.2,0.24,0.28,0.31,0.33,0.35,0.3,0.21,0.19,0.22,0.39,0.44,0.53,0.46,0.44,0.35,0.39,0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.05,0.19,0.21,0.17,0.12,0.11,0.11,0.02,0.0,0.0,0.0,0.0,0.0,0.05,0.07,0.07,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.07,0.07,0.04,0.1,0.1,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.07,0.07,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.04,0.04,0.07,0.1,0.13,0.1,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,2.33,2.31,2.3,2.3,2.3,2.32,2.35,2.37,2.37,2.31,2.26,2.19,2.14,2.12,2.07,2.05,2.03,2.07,2.12,2.16,2.19,2.22,2.27,2.3,2.27,2.17,2.07,1.94,1.79,1.57,1.31,1.06,0.94,1.01,1.16,1.24,1.21,1.15,1.09,1.05,1.04,1.09,1.13,1.18,1.22,1.24,1.16,1.0,0.91,0.74,0.66,0.53,0.52,0.46,0.48,0.56,0.76,1.01,1.3,1.5,1.6,1.59,1.57,1.46,1.31,1.14,1.01,0.94,0.93,0.99,1.14,1.33,1.56,1.67,1.76,1.79,1.88,1.94,2.05,2.1,2.12,2.07,2.05,2.04,2.05,2.07,2.09,2.14,2.13,2.12,2.07,2.08,2.09,2.1,2.09,2.11,2.12,2.09,2.03,1.97,1.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.59,1.49,1.47,1.49,1.41,1.41,1.48,1.55,1.59,1.58,1.65,1.56,1.47,1.24,1.06,0.87,0.69,0.69,0.8,0.91,0.91,0.87,0.83,0.91,0.89,1.05,1.03,1.09,1.03,1.08,1.03,0.88,0.61,0.59,0.6,0.93,1.05,1.06,0.76,0.62,0.59,0.68,0.64,0.62,0.62,0.75,0.92,0.98,0.66,0.54,0.49,0.67,0.6,0.73,0.71,0.9,0.85,0.93,1.05,1.15,1.33,1.35,1.26,1.23,1.01,0.92,0.87,0.9,0.95,0.84,0.73,0.72,0.81,0.85,0.87,0.91,1.04,1.07,1.19,1.37,1.49,1.56,1.38,1.21,1.04,1.0,1.04,1.13,1.07,1.03,0.82,0.86,0.86,0.89,0.81,0.85,0.8,0.75,0.82,0.85,0.88,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.07,0.13,0.13,0.13,0.1,0.11,0.14,0.21,0.16,0.12,0.03,0.03,0.02,0.02,0.02,0.0,0.03,0.08,0.13,0.17,0.17,0.24,0.32,0.39,0.31,0.16,0.03,0.0,0.0,0.06,0.11,0.14,0.1,0.04,0.01,0.0,0.0,0.02,0.06,0.06,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.42,2.23,2.16,2.12,2.14,2.09,2.18,2.26,2.45,2.45,2.46,2.42,2.52,2.6,2.65,2.63,2.65,2.66,2.81,2.87,2.95,2.92,2.93,2.95,2.91,2.85,2.69,2.53,2.41,2.21,2.02,1.85,1.73,1.59,1.53,1.5,1.65,1.64,1.72,1.68,1.74,1.72,1.68,1.7,1.65,1.67,1.59,1.65,1.63,1.56,1.22,1.08,1.02,1.17,1.07,0.89,0.9,1.13,1.44,1.67,1.74,1.81,1.81,1.72,1.55,1.32,1.22,1.2,1.22,1.29,1.35,1.58,1.71,1.91,1.86,1.84,1.84,1.88,1.95,2.0,2.09,2.12,2.11,2.14,2.17,2.18,2.21,2.34,2.47,2.46,2.45,2.51,2.62,2.64,2.64,2.64,2.64,2.62,2.66,2.72,2.7,2.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.66,3.56,3.46,3.4,3.34,3.35,3.33,3.34,3.32,3.31,3.3,3.33,3.4,3.47,3.49,3.47,3.47,3.48,3.47,3.5,3.5,3.53,3.53,3.56,3.49,3.37,3.18,3.04,2.88,2.7,2.38,2.02,1.7,1.56,1.61,1.79,1.94,1.98,1.96,1.94,1.94,1.99,2.06,2.17,2.18,2.13,1.96,1.83,1.66,1.55,1.43,1.34,1.19,1.15,1.08,1.08,1.08,1.3,1.7,2.12,2.47,2.64,2.66,2.61,2.44,2.25,2.02,1.84,1.71,1.66,1.69,1.82,2.01,2.25,2.47,2.63,2.76,2.87,2.99,3.07,3.17,3.2,3.24,3.29,3.36,3.39,3.36,3.35,3.34,3.38,3.43,3.49,3.52,3.53,3.54,3.51,3.48,3.49,3.55,3.58,3.58,3.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,1.32,1.35,1.38,1.34,1.36,1.38,1.46,1.5,1.53,1.64,1.78,1.93,1.89,1.88,1.86,1.96,1.96,1.98,1.99,2.0,1.95,1.89,1.88,1.87,1.83,1.67,1.48,1.29,1.18,1.14,0.92,0.67,0.44,0.56,0.72,0.87,0.88,0.92,0.86,0.87,0.82,0.83,0.74,0.65,0.64,0.55,0.52,0.44,0.42,0.25,0.33,0.6,0.86,0.68,0.31,0.12,0.07,0.32,0.48,0.85,0.95,1.08,1.07,1.14,1.11,0.95,0.79,0.66,0.71,0.72,0.84,0.82,0.84,0.84,1.02,1.25,1.38,1.49,1.51,1.58,1.65,1.81,1.89,1.9,1.85,1.86,1.84,1.78,1.79,1.83,1.91,1.9,1.93,1.89,1.94,1.93,1.95,1.93,1.95,1.99,1.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
